stop_id,name,code,destination,osm:ref:FR:STIF,osm:ref:FR:STIF:ExternalCode_Line
StopPoint:Node:2079093349,Châtelet,70,Hôtel de Ville,39780,100100070:70
StopPoint:Node:5121867104,Hôtel de Ville,70,Hôtel de Ville,34807,100100070:70
StopPoint:Node:987048852,Mairie du Ve - Panthéon,84,Porte de Champerret,25546,100100084:84
StopPoint:Node:987048846,Luxembourg,84,Porte de Champerret,29817,100100084:84
StopPoint:Node:780327201,Sénat,84,Porte de Champerret,28695,100100084:84
StopPoint:Node:260382063,Michel Debré,84,Porte de Champerret,27093,100100084:84
StopPoint:Node:1531182741,Varenne - Raspail,84,Porte de Champerret,22714,100100084:84
StopPoint:Node:1529620583,Rue du Bac - René Char,84,Porte de Champerret,22761,100100084:84
StopPoint:Node:1529758429,Solférino - Bellechasse,84,Porte de Champerret,34161,100100084:84
StopPoint:Node:2043615161,Assemblée Nationale,84,Porte de Champerret,8434,100100084:84
StopPoint:Node:2042462346,Pereire,84,Porte de Champerret,9113,100100084:84
StopPoint:Node:638572251,Les Écoles,85,Saint-Ouen - Mairie de Saint-Ouen,22962,100100085:85
StopPoint:Node:831428180,Saint-Michel - Saint-Germain,85,Saint-Ouen - Mairie de Saint-Ouen,36484,100100085:85
StopPoint:Node:831428176,Cité - Palais de Justice,85,Saint-Ouen - Mairie de Saint-Ouen,22644,100100085:85
StopPoint:Node:2042462202,Châtelet,85,Saint-Ouen - Mairie de Saint-Ouen,9119,100100085:85
StopPoint:Node:1573123809,Rivoli - Pont Neuf,85,Saint-Ouen - Mairie de Saint-Ouen,37729,100100085:85
StopPoint:Node:1589976328,Louvre - Rivoli,85,Saint-Ouen - Mairie de Saint-Ouen,37353,100100085:85
StopPoint:Node:1589976326,Coquillière - Les Halles,85,Saint-Ouen - Mairie de Saint-Ouen,37727,100100085:85
StopPoint:Node:689346586,Louvre - Étienne Marcel,85,Saint-Ouen - Mairie de Saint-Ouen,22803,100100085:85
StopPoint:Node:2078420382,Réaumur - Montmartre,85,Saint-Ouen - Mairie de Saint-Ouen,28564,100100085:85
StopPoint:Node:1465462973,Grands Boulevards,85,Saint-Ouen - Mairie de Saint-Ouen,28563,100100085:85
StopPoint:Node:605202467,Porte de Courcelles,84,Panthéon,24610,100100084:84
StopPoint:Node:2075968968,Pereire – Le Châtelier,84,Panthéon,40519,100100084:84
StopPoint:Node:2034367276,Courcelles,84,Panthéon,24869,100100084:84
StopPoint:Node:2038089336,Murillo,84,Panthéon,9140,100100084:84
StopPoint:Node:2042462302,Ruysdaël - Parc Monceau,84,Panthéon,24866,100100084:84
StopPoint:Node:814805927,Saint-Augustin,84,Panthéon,27089,100100084:84
StopPoint:Node:813458620,Anjou - Chauveau - Lagarde,84,Panthéon,27129,100100084:84
StopPoint:Node:830583597,Madeleine,84,Panthéon,18715,100100084:84
StopPoint:Node:2075968950,Assemblée Nationale,84,Panthéon,28414,100100084:84
StopPoint:Node:2042462206,Lille - Université,84,Panthéon,28415,100100084:84
StopPoint:Node:1529758423,Solférino - Bellechasse,84,Panthéon,28570,100100084:84
StopPoint:Node:1531182749,Varenne - Raspail,84,Panthéon,28424,100100084:84
StopPoint:Node:260382056,Sèvres - Babylone,84,Panthéon,28568,100100084:84
StopPoint:Node:973577565,Michel Debré,84,Panthéon,28569,100100084:84
StopPoint:Node:2075968993,Saint-Sulpice,84,Panthéon,37733,100100084:84
StopPoint:Node:987505308,Musée du Luxembourg,84,Panthéon,27131,100100084:84
StopPoint:Node:783007660,Luxembourg,84,Panthéon,36689,100100084:84
StopPoint:Node:987048850,Mairie du Ve - Panthéon,84,Panthéon,22325,100100084:84
StopPoint:Node:2078369944,Ernest Renan,85,Luxembourg,24875,100100085:85
StopPoint:Node:2078369949,Eugène Lumeau - Les Écoles,85,Luxembourg,37386,100100085:85
StopPoint:Node:2078369969,Paul Bert,85,Luxembourg,24878,100100085:85
StopPoint:Node:2078369957,Marché aux Puces,85,Luxembourg,420406,100100085:85
StopPoint:Node:2078331473,Custine - Ramey,85,Luxembourg,27346,100100085:85
StopPoint:Node:2078331476,Muller,85,Luxembourg,23002,100100085:85
StopPoint:Node:2042462337,Barbès - Rochechouart,85,Luxembourg,23002,100100085:85
StopPoint:Node:2078331479,Rochechouart - Clignancourt,85,Luxembourg,37385,100100085:85
StopPoint:Node:2078331480,Trudaine,85,Luxembourg,37384,100100085:85
StopPoint:Node:2078331474,La Tour d'Auvergne,85,Luxembourg,37382,100100085:85
StopPoint:Node:2078331477,Provence - Drouot,85,Luxembourg,27116,100100085:85
StopPoint:Node:2078331478,Richelieu - Drouot - Mairie du IXe,85,Luxembourg,37382,100100085:85
StopPoint:Node:687096881,Richelieu - 4 Septembre,85,Luxembourg,26766,100100085:85
StopPoint:Node:687956650,Bourse,85,Luxembourg,28399,100100085:85
StopPoint:Node:1542715936,Réaumur — Montmartre,85,Luxembourg,26751,100100085:85
StopPoint:Node:1589976329,Louvre - Étienne Marcel,85,Luxembourg,24873,100100085:85
StopPoint:Node:1589976327,Coquillière - Les Halles,85,Luxembourg,37367,100100085:85
StopPoint:Node:2039737163,Pont Neuf - Quai du Louvre,85,Luxembourg,39788,100100085:85
StopPoint:Node:827320004,Cité - Palais de Justice,85,Luxembourg,36492;22644,100100085:85
StopPoint:Node:676888667,Saint-Michel - Saint-Germain,85,Luxembourg,26619,100100085:85
StopPoint:Node:638572250,Les Écoles,85,Luxembourg,8432,100100085:85
StopPoint:Node:1573123801,Rivoli - Pont Neuf,81,Porte de Saint-Ouen,37729,100100081:81
StopPoint:Node:2039201608,Louvre - Rivoli,81,Porte de Saint-Ouen,41777,100100081:81
StopPoint:Node:2039186979,Palais Royal - Musée du Louvre,81,Porte de Saint-Ouen,26181,100100081:81
StopPoint:Node:4878252722,Pyramides,81,Porte de Saint-Ouen,28266,100100081:81
StopPoint:Node:974091284,Opéra - 4 Septembre,81,Porte de Saint-Ouen,29437,100100081:81
StopPoint:Node:1315326998,Opéra,81,Porte de Saint-Ouen,30010,100100081:81
StopPoint:Node:2334291901,Haussmann - Mogador,81,Porte de Saint-Ouen,40818,100100081:81
StopPoint:Node:3247829817,Trinité,81,Porte de Saint-Ouen,37374,100100081:81
StopPoint:Node:3247829814,Liège,81,Porte de Saint-Ouen,30135,100100081:81
StopPoint:Node:2042462347,Ganneron,81,Porte de Saint-Ouen,29455,100100081:81
StopPoint:Node:2071154732,Porte de Saint-Ouen,81,Porte de Saint-Ouen,25771,100100081:81
StopPoint:Node:4876720685,Louvre — Rivoli,81,Châtelet,37354;420415,100100081:81
StopPoint:Node:4875906682,Auber,81,Châtelet,37115,100100081:81
StopPoint:Node:2071154732,Porte de Saint-Ouen,81,Châtelet,25771,100100081:81
StopPoint:Node:3702859004,Navier,81,Châtelet,28567,100100081:81
StopPoint:Node:2042462379,Guy Môquet,81,Châtelet,37375,100100081:81
StopPoint:Node:597271655,La Fourche,81,Châtelet,8419,100100081:81
StopPoint:Node:2042462352,Ganneron,81,Châtelet,8417,100100081:81
StopPoint:Node:977993864,Gare Saint-Lazare,81,Châtelet,22739,100100081:81
StopPoint:Node:3829714353,Havre - Haussmann,81,Châtelet,22749,100100081:81
StopPoint:Node:974091368,Opéra - 4 Septembre,81,Châtelet,28265,100100081:81
StopPoint:Node:974091494,Pyramides,81,Châtelet,27211,100100081:81
StopPoint:Node:2039176056,Saint-Honoré - Valois,81,Châtelet,26956,100100081:81
StopPoint:Node:4879118835,Pont Neuf - Quai du Louvre,81,Châtelet,39791,100100081:81
StopPoint:Node:947307314,Bineau - Château,82,Luxembourg,23507,100100082:82
StopPoint:Node:947307415,Perronet,82,Luxembourg,9109,100100082:82
StopPoint:Node:938079693,Alphand,82,Luxembourg,25324,100100082:82
StopPoint:Node:937854330,Foch,82,Luxembourg,25326,100100082:82
StopPoint:Node:937195063,Victor Hugo - Poincaré,82,Luxembourg,23506,100100082:82
StopPoint:Node:925849954,Iéna,82,Luxembourg,23177,100100082:82
StopPoint:Node:3930453366,Varsovie,82,Luxembourg,37376,100100082:82
StopPoint:Node:2042462190,Champ de Mars,82,Luxembourg,25776,100100082:82
StopPoint:Node:831294994,Duroc,82,Luxembourg,26786,100100082:82
StopPoint:Node:831294979,Maine - Vaugirard,82,Luxembourg,26787,100100082:82
StopPoint:Node:831294976,Place du 18 Juin 1940 - Rue de l'Arrivée,82,Luxembourg,26757,100100082:82
StopPoint:Node:765989532,Place du 18 Juin 1940,82,Luxembourg,37380,100100082:82
StopPoint:Node:2597164166,Notre-Dame des Champs,82,Luxembourg,22321,100100082:82
StopPoint:Node:831393959,Luxembourg,82,Luxembourg,22964,100100082:82
StopPoint:Node:2880104579,André Maurois,82,Luxembourg,26651,100100082:82
StopPoint:Node:831393959,Luxembourg,82,Neuilly-sur-Seine - Hôpital Américain,22964,100100082:82
StopPoint:Node:787963557,Bréa - Notre-Dame-Des-Champs,82,Neuilly-sur-Seine - Hôpital Américain,22320,100100082:82
StopPoint:Node:765997088,Vavin,82,Neuilly-sur-Seine - Hôpital Américain,28245,100100082:82
StopPoint:Node:765995834,Place du 18 Juin 1940,82,Neuilly-sur-Seine - Hôpital Américain,28435,100100082:82
StopPoint:Node:831294976,Place du 18 Juin 1940 - Rue de l'Arrivée,82,Neuilly-sur-Seine - Hôpital Américain,26757,100100082:82
StopPoint:Node:827520679,Maine - Vaugirard,82,Neuilly-sur-Seine - Hôpital Américain,26783,100100082:82
StopPoint:Node:802783932,Duroc,82,Neuilly-sur-Seine - Hôpital Américain,36741,100100082:82
StopPoint:Node:2042462099,Oudinot,82,Neuilly-sur-Seine - Hôpital Américain,36743,100100082:82
StopPoint:Node:993959785,Saint-François-Xavier,82,Neuilly-sur-Seine - Hôpital Américain,23497,100100082:82
StopPoint:Node:2042462232,Lubeck,82,Neuilly-sur-Seine - Hôpital Américain,9108,100100082:82
StopPoint:Node:480690097,Tolbiac - Baudricourt,83,Friedland - Haussmann,26780,100100083:83
StopPoint:Node:981167512,Place d'Italie - Mairie du XIIIe,83,Friedland - Haussmann,27072,100100083:83
StopPoint:Node:617815598,Banquier,83,Friedland - Haussmann,25741,100100083:83
StopPoint:Node:2042622868,Glacière - Arago,83,Friedland - Haussmann,22961,100100083:83
StopPoint:Node:2042462006,Port Royal - Berthollet,83,Friedland - Haussmann,26885,100100083:83
StopPoint:Node:2662232020,Port Royal - Saint-Jacques,83,Friedland - Haussmann,27122,100100083:83
StopPoint:Node:993959777,Sèvres - Babylone,83,Friedland - Haussmann,22716,100100083:83
StopPoint:Node:1531182741,Varenne - Raspail,83,Friedland - Haussmann,22714,100100083:83
StopPoint:Node:1529824781,Solférino - Bellechasse,83,Friedland - Haussmann,35141,100100083:83
StopPoint:Node:2042462209,Lille - Université,83,Friedland - Haussmann,29816,100100083:83
StopPoint:Node:2043615161,Assemblée Nationale,83,Friedland - Haussmann,8434,100100083:83
StopPoint:Node:969082218,Invalides,83,Friedland - Haussmann,37722,100100083:83
StopPoint:Node:969082216,Pont des Invalides - Place de Finlande,83,Friedland - Haussmann,22762,100100083:83
StopPoint:Node:827520669,Palais de la Découverte,83,Friedland - Haussmann,28431,100100083:83
StopPoint:Node:827520648,Rond-Point des Champs-Élysées - Matignon,83,Friedland - Haussmann,24251,100100083:83
StopPoint:Node:966252135,Observatoire - Port Royal,83,Friedland - Haussmann,26887,100100083:83
StopPoint:Node:827576242,Rond-Point des Champs-Élysées - Franklin D. Roosevelt,83,Porte d'Ivry - Claude Régaud,22970,100100083:83
StopPoint:Node:2662224913,Champs-Élysées Clemenceau,83,Porte d'Ivry - Claude Régaud,27334,100100083:83
StopPoint:Node:262281221,Invalides,83,Porte d'Ivry - Claude Régaud,26744,100100083:83
StopPoint:Node:2075968950,Assemblée Nationale,83,Porte d'Ivry - Claude Régaud,28414,100100083:83
StopPoint:Node:2042462206,Lille - Université,83,Porte d'Ivry - Claude Régaud,28415,100100083:83
StopPoint:Node:1529758412,Solférino - Bellechasse,83,Porte d'Ivry - Claude Régaud,28419,100100083:83
StopPoint:Node:1531182749,Varenne - Raspail,83,Porte d'Ivry - Claude Régaud,28424,100100083:83
StopPoint:Node:831393967,Observatoire - Port Royal,83,Porte d'Ivry - Claude Régaud,37732,100100083:83
StopPoint:Node:967125225,Port Royal - Saint-Jacques,83,Porte d'Ivry - Claude Régaud,27121,100100083:83
StopPoint:Node:617751909,Port Royal - Berthollet,83,Porte d'Ivry - Claude Régaud,26746,100100083:83
StopPoint:Node:2044026780,Banquier,83,Porte d'Ivry - Claude Régaud,25742,100100083:83
StopPoint:Node:438054332,Place d'Italie - Mairie du XIIIe,83,Porte d'Ivry - Claude Régaud,36944,100100083:83
StopPoint:Node:480690096,Tolbiac - Baudricourt,83,Porte d'Ivry - Claude Régaud,29814,100100083:83
StopPoint:Node:1355349576,Olympiades,83,Porte d'Ivry - Claude Régaud,37714,100100083:83
StopPoint:Node:4894776718,Parc de Saint-Cloud,72,Hôtel de Ville,37135,100100072:72
StopPoint:Node:1450670173,La Colline,72,Hôtel de Ville,37133,100100072:72
StopPoint:Node:3265495507,Pont de Saint-Cloud Rive Gauche,72,Hôtel de Ville,37134,100100072:72
StopPoint:Node:1003155451,Pont de Saint-Cloud - Albert Kahn,72,Hôtel de Ville,420441;5935;421715;27091;27221,100100072:72
StopPoint:Node:1013351521,Rhin et Danube,72,Hôtel de Ville,420439,100100072:72
StopPoint:Node:1012296758,Ancienne Mairie,72,Hôtel de Ville,25544,100100072:72
StopPoint:Node:940119667,Route de la Reine - Jean Jaurès,72,Hôtel de Ville,25542,100100072:72
StopPoint:Node:1121716652,Victor Hugo,72,Hôtel de Ville,25543,100100072:72
StopPoint:Node:993642140,La Tourelle,72,Hôtel de Ville,24017,100100072:72
StopPoint:Node:3560335011,Porte de Saint-Cloud,72,Hôtel de Ville,25516,100100072:72
StopPoint:Node:1060104562,Porte de Saint-Cloud – Murat,72,Hôtel de Ville,37112,100100072:72
StopPoint:Node:1025488892,Versailles – Chardon Lagache,72,Hôtel de Ville,23520,100100072:72
StopPoint:Node:2043512985,Versailles – Exelmans,72,Hôtel de Ville,29783,100100072:72
StopPoint:Node:2042462021,Victorien Sardou,72,Hôtel de Ville,8437,100100072:72
StopPoint:Node:2043512999,Wilhem,72,Hôtel de Ville,8436,100100072:72
StopPoint:Node:1827357920,Pont Mirabeau,72,Hôtel de Ville,8443,100100072:72
StopPoint:Node:29414560,Degas,72,Hôtel de Ville,8438,100100072:72
StopPoint:Node:1804882119,Radio France – Pont de Grenelle,72,Hôtel de Ville,25504,100100072:72
StopPoint:Node:2042462130,Radio France,72,Hôtel de Ville,19743,100100072:72
StopPoint:Node:2689489666,Lamballe – Ankara,72,Hôtel de Ville,25533,100100072:72
StopPoint:Node:3930475620,Pont de Bir-Hakeim,72,Hôtel de Ville,25526,100100072:72
StopPoint:Node:2689489674,Pont d'Iéna,72,Hôtel de Ville,39316,100100072:72
StopPoint:Node:29441475,Musée d'Art Moderne – Palais de Tokyo,72,Hôtel de Ville,39314,100100072:72
StopPoint:Node:925860276,Alma – Marceau,72,Hôtel de Ville,420442,100100072:72
StopPoint:Node:2689489686,Palais de la Découverte,72,Hôtel de Ville,25534,100100072:72
StopPoint:Node:2689489687,Grand Palais,72,Hôtel de Ville,25529,100100072:72
StopPoint:Node:1364483609,Concorde − Quai des Tuileries,72,Hôtel de Ville,27339,100100072:72
StopPoint:Node:1114193803,Pont de Solférino − Quai des Tuileries,72,Hôtel de Ville,27341,100100072:72
StopPoint:Node:1573123849,Pont Royal,72,Hôtel de Ville,27340,100100072:72
StopPoint:Node:2039703267,Quai François Mittérand,72,Hôtel de Ville,22713,100100072:72
StopPoint:Node:2039206117,Pont des Arts,72,Hôtel de Ville,27331,100100072:72
StopPoint:Node:4879118832,Pont Neuf - Quai du Louvre,72,Hôtel de Ville,39815,100100072:72
StopPoint:Node:2079093349,Châtelet,72,Hôtel de Ville,39780,100100072:72
StopPoint:Node:2553096098,Hôtel de Ville,72,Hôtel de Ville,25530,100100072:72
StopPoint:Node:2211556509,Châtelet,75,Porte de Pantin,422537,100100075:75
StopPoint:Node:1503093324,Pont Neuf,75,Porte de Pantin,420415,100100075:75
StopPoint:Node:4879118832,Pont Neuf - Quai du Louvre,75,Porte de Pantin,39815,100100075:75
StopPoint:Node:4318054062,Armand Carrel Mairie du 19e,75,Porte de Pantin,36680,100100075:75
StopPoint:Node:702750602,Archives - Rambuteau,75,Porte de Pantin,24799,100100075:75
StopPoint:Node:1015326755,Secrétan - Buttes Chaumont,75,Porte de Pantin,24845,100100075:75
StopPoint:Node:1015326753,Mathurin-Moreau Simon Bolivar,75,Porte de Pantin,30134,100100075:75
StopPoint:Node:1261068387,Turbigo—République,75,Porte de Pantin,40848,100100075:75
StopPoint:Node:599513776,La Verrerie,75,Porte de Pantin,24841,100100075:75
StopPoint:Node:2079103342,Hôtel de Ville,75,Porte de Pantin,422525,100100075:75
StopPoint:Node:4565234907,Claude Debussy,74,Hôtel de Ville,28358,100100074:74
StopPoint:Node:2344775136,Hôpital Beaujon,74,Hôtel de Ville,8338,100100074:74
StopPoint:Node:4972266023,Géréral Leclerc - Villeneuve - Hôpital Beaujon,74,Hôtel de Ville,36534,100100074:74
StopPoint:Node:5353114539,République - François Mitterand,74,Hôtel de Ville,24062,100100074:74
StopPoint:Node:1402566400,Général Leclerc - Victor Hugo,74,Hôtel de Ville,41808,100100074:74
StopPoint:Node:1402566401,Curton,74,Hôtel de Ville,27344,100100074:74
StopPoint:Node:1402566403,Victor Hugo - Jean Jaurès,74,Hôtel de Ville,22515,100100074:74
StopPoint:Node:597273641,Porte de Clichy,74,Hôtel de Ville,30009,100100074:74
StopPoint:Node:596066805,Boulay,74,Hôtel de Ville,11229,100100074:74
StopPoint:Node:596079812,Brochant - Cardinet,74,Hôtel de Ville,24603,100100074:74
StopPoint:Node:597271273,Legendre,74,Hôtel de Ville,27119,100100074:74
StopPoint:Node:597264586,La Fourche,74,Hôtel de Ville,27118,100100074:74
StopPoint:Node:2042462352,Ganneron,74,Hôtel de Ville,8417,100100074:74
StopPoint:Node:597264735,Place de Clichy,74,Hôtel de Ville,19734,100100074:74
StopPoint:Node:2572004615,Blanche,74,Hôtel de Ville,8418,100100074:74
StopPoint:Node:2571435789,Blanche - Calais,74,Hôtel de Ville,42073,100100074:74
StopPoint:Node:5352260822,La Bruyère,74,Hôtel de Ville,25764,100100074:74
StopPoint:Node:1509815570,Saint-Georges,74,Hôtel de Ville,25761,100100074:74
StopPoint:Node:1445872335,Saint-Georges Chateaudun,74,Hôtel de Ville,34172,100100074:74
StopPoint:Node:1827138881,Carrefour de Châteaudun,74,Hôtel de Ville,34172,100100074:74
StopPoint:Node:2078331477,Provence - Drouot,74,Hôtel de Ville,27116,100100074:74
StopPoint:Node:2078331478,Richelieu - Drouot - Mairie du IXe,74,Hôtel de Ville,37382,100100074:74
StopPoint:Node:687096881,Richelieu - 4 Septembre,74,Hôtel de Ville,26766,100100074:74
StopPoint:Node:687956650,Bourse,74,Hôtel de Ville,28399,100100074:74
StopPoint:Node:1542715936,Réaumur — Montmartre,74,Hôtel de Ville,26751,100100074:74
StopPoint:Node:1589976329,Louvre - Étienne Marcel,74,Hôtel de Ville,24873,100100074:74
StopPoint:Node:1589976327,Coquillière - Les Halles,74,Hôtel de Ville,37367,100100074:74
StopPoint:Node:4876720685,Louvre — Rivoli,74,Hôtel de Ville,37354;420415,100100074:74
StopPoint:Node:4879118832,Pont Neuf - Quai du Louvre,74,Hôtel de Ville,39815,100100074:74
StopPoint:Node:2079093349,Châtelet,74,Hôtel de Ville,39780,100100074:74
StopPoint:Node:2211556500,Hôtel de Ville,74,Hôtel de Ville,422526,100100074:74
StopPoint:Node:2039737163,Pont Neuf - Quai du Louvre,76,Louise Michel (Bagnolet),39788,100100076:76
StopPoint:Node:2079093343,Châtelet,76,Louise Michel (Bagnolet),422537,100100076:76
StopPoint:Node:2079103342,Hôtel de Ville,76,Louise Michel (Bagnolet),422525,100100076:76
StopPoint:Node:4866915421,Rue de Jouy,76,Louise Michel (Bagnolet),37546,100100076:76
StopPoint:Node:2880767499,Saint-Paul,76,Louise Michel (Bagnolet),26175,100100076:76
StopPoint:Node:2459598676,Birague,76,Louise Michel (Bagnolet),26173,100100076:76
