service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
3159,0,0,0,0,0,0,1,20180128,20180218
3153,1,1,1,1,1,0,0,20180124,20180216
3151,0,0,0,0,0,0,1,20180128,20180218
3149,0,0,0,0,0,0,1,20180128,20180218
3152,1,0,0,0,0,0,0,20180129,20180212
3154,0,1,1,1,1,1,0,20180124,20180217
1448,0,0,0,0,0,1,1,20180127,20180218
1447,0,0,0,0,0,1,0,20180127,20180217
1440,0,0,0,0,0,1,1,20180127,20180218
1439,0,0,0,0,0,0,1,20180128,20180218
1442,1,0,0,0,0,0,1,20180128,20180218
1441,0,0,0,0,0,0,1,20180128,20180218
1443,1,1,1,1,1,0,0,20180124,20180216
1444,0,1,1,1,1,1,0,20180124,20180217
1450,0,0,0,0,0,1,1,20180127,20180218
1451,1,1,1,1,1,0,0,20180124,20180216
1391,0,1,1,1,1,1,0,20180124,20180217
1390,0,0,0,0,0,0,1,20180128,20180218
1120,1,0,0,0,0,0,0,20180129,20180212
6118,0,0,0,0,0,1,0,20180127,20180217
6119,0,0,0,0,0,1,0,20180127,20180217
6117,1,1,1,1,1,1,0,20180124,20180217
6116,1,1,1,1,1,1,0,20180124,20180217
6114,0,0,0,0,0,1,0,20180127,20180217
6115,0,0,0,0,0,1,0,20180127,20180217
6113,0,0,0,0,0,1,0,20180127,20180217
6112,1,1,1,1,1,1,0,20180124,20180217
4004,1,1,0,1,1,0,0,20180125,20180216
4003,1,1,1,1,1,0,0,20180124,20180216
3407,0,0,0,0,0,0,1,20180128,20180218
4007,0,1,1,1,1,1,0,20180124,20180217
4006,1,1,1,1,0,0,0,20180124,20180215
3402,0,0,0,0,1,0,0,20180126,20180216
1423,0,0,0,0,0,0,1,20180128,20180218
1422,0,0,0,0,0,1,0,20180127,20180217
3405,0,0,0,0,0,1,0,20180127,20180217
4002,1,0,0,0,0,0,0,20180129,20180212
4005,0,1,1,1,1,0,0,20180124,20180216
3400,0,0,1,0,0,0,0,20180124,20180214
3403,1,1,0,1,0,0,0,20180125,20180215
3401,1,0,0,0,0,0,0,20180129,20180212
3994,1,1,0,1,1,0,0,20180125,20180216
3992,1,1,1,1,1,0,0,20180124,20180216
3995,1,1,1,1,0,0,0,20180124,20180215
3996,0,1,1,1,1,1,0,20180124,20180217
4001,0,0,0,0,0,1,1,20180127,20180218
3991,1,0,0,0,0,0,0,20180129,20180212
3990,1,0,0,0,0,0,0,20180129,20180212
3993,0,1,1,1,1,0,0,20180124,20180216
787,0,1,1,1,1,1,0,20180124,20180217
788,0,0,0,0,0,1,0,20180127,20180217
786,1,1,1,1,1,0,0,20180124,20180216
792,1,1,1,1,1,0,0,20180124,20180216
789,0,0,0,0,0,1,0,20180127,20180217
761,0,0,0,0,1,0,0,20180126,20180216
763,0,0,0,0,0,0,1,20180128,20180218
764,0,0,0,0,0,1,0,20180127,20180217
785,0,0,0,0,0,0,1,20180128,20180218
755,0,0,0,0,0,0,1,20180128,20180218
762,1,0,0,0,0,0,0,20180129,20180212
805,1,1,1,1,1,0,0,20180124,20180216
806,0,1,1,1,1,1,0,20180124,20180217
760,0,0,0,0,0,1,0,20180127,20180217
797,1,1,1,1,1,0,0,20180124,20180216
795,0,0,0,0,0,0,1,20180128,20180218
796,0,1,1,1,1,0,0,20180124,20180216
793,1,0,0,0,0,0,0,20180129,20180212
794,1,1,1,1,1,0,0,20180124,20180216
798,0,1,1,1,1,1,0,20180124,20180217
800,0,0,0,0,0,0,1,20180128,20180218
802,0,0,0,0,0,1,0,20180127,20180217
801,0,0,0,0,0,1,0,20180127,20180217
1389,0,1,0,0,1,0,0,20180126,20180216
1403,1,1,1,1,1,0,0,20180124,20180216
1404,1,1,1,1,1,0,0,20180124,20180216
1405,1,1,1,1,1,1,1,20180124,20180218
1402,1,0,1,1,0,0,0,20180124,20180215
1407,1,1,1,1,1,0,0,20180124,20180216
1387,1,0,1,1,0,0,0,20180124,20180215
1406,0,1,0,0,1,0,0,20180126,20180216
1408,1,0,1,1,0,0,0,20180124,20180215
1414,1,1,1,1,1,0,0,20180124,20180216
1412,1,1,1,1,1,0,0,20180124,20180216
1413,1,1,1,1,1,1,1,20180124,20180218
1411,1,0,1,1,0,0,0,20180124,20180215
1410,1,1,1,1,1,1,0,20180124,20180217
4847,1,1,1,1,1,0,0,20180124,20180216
4849,0,0,0,0,0,1,0,20180127,20180217
4850,0,0,0,0,0,0,1,20180128,20180218
4493,1,1,1,1,1,0,0,20180124,20180216
4848,0,1,1,1,1,1,0,20180124,20180217
4842,0,0,0,0,0,1,0,20180127,20180217
4841,1,1,1,1,1,0,0,20180124,20180216
4839,1,1,1,1,1,0,0,20180124,20180216
4840,0,0,0,0,0,1,0,20180127,20180217
4843,1,1,1,1,1,0,0,20180124,20180216
4845,0,0,0,0,0,1,0,20180127,20180217
4844,0,1,1,1,1,1,0,20180124,20180217
4846,0,0,0,0,0,0,1,20180128,20180218
4853,0,0,0,0,0,1,0,20180127,20180217
4854,0,0,0,0,0,0,1,20180128,20180218
4851,1,1,1,1,1,0,0,20180124,20180216
4852,0,1,1,1,1,1,0,20180124,20180217
1416,1,1,1,1,1,0,0,20180124,20180216
1418,1,1,1,1,1,0,0,20180124,20180216
1417,1,1,1,1,1,0,0,20180124,20180216
1419,1,1,1,1,1,0,0,20180124,20180216
1424,0,0,0,0,0,1,0,20180127,20180217
1420,0,1,1,1,1,1,0,20180124,20180217
1155,0,0,0,0,0,0,1,20180128,20180218
1154,1,0,0,0,0,0,0,20180129,20180212
1436,1,1,1,1,1,0,0,20180124,20180216
1435,1,1,1,1,1,0,0,20180124,20180216
1438,0,0,0,0,0,1,0,20180127,20180217
1426,1,1,1,1,1,0,0,20180124,20180216
1427,1,1,1,1,1,0,0,20180124,20180216
1425,1,1,1,1,1,0,0,20180124,20180216
1433,0,0,0,0,1,0,0,20180126,20180216
1434,0,0,0,0,0,1,0,20180127,20180217
1432,0,0,0,0,0,0,1,20180128,20180218
1428,1,1,1,1,1,0,0,20180124,20180216
1430,0,1,1,1,1,1,0,20180124,20180217
1431,0,0,0,0,0,1,0,20180127,20180217
1429,1,1,1,1,1,0,0,20180124,20180216
3186,0,0,0,0,0,0,1,20180128,20180218
3182,1,1,1,1,1,0,0,20180124,20180216
3185,0,0,0,0,0,1,0,20180127,20180217
3184,0,1,1,1,1,1,0,20180124,20180217
3187,1,0,0,0,0,0,0,20180129,20180212
3188,1,1,1,1,0,0,0,20180124,20180215
3179,0,0,0,0,0,1,0,20180127,20180217
3180,0,0,0,0,0,1,0,20180127,20180217
2965,0,0,0,0,0,0,1,20180128,20180218
3183,0,0,0,0,1,0,0,20180126,20180216
3181,0,0,0,0,0,0,1,20180128,20180218
3164,1,1,1,1,1,0,0,20180124,20180216
3167,0,0,0,0,0,1,0,20180127,20180217
3168,0,0,0,0,0,0,1,20180128,20180218
3170,1,1,1,1,0,0,0,20180124,20180215
3171,0,1,1,1,1,0,0,20180124,20180216
3169,1,0,0,0,0,0,0,20180129,20180212
3161,0,0,0,0,0,1,0,20180127,20180217
3163,0,0,0,0,0,0,1,20180128,20180218
3162,0,0,0,0,0,1,0,20180127,20180217
3165,0,0,0,0,1,0,0,20180126,20180216
3166,0,1,1,1,1,1,0,20180124,20180217
5957,0,0,0,0,0,1,0,20180127,20180217
5956,1,0,0,0,0,0,0,20180129,20180212
5955,0,0,0,0,0,0,1,20180128,20180218
3360,0,0,0,0,0,0,1,20180128,20180211
1394,0,0,0,0,0,1,0,20180127,20180217
5958,0,0,0,0,0,0,1,20180128,20180218
5959,0,0,0,0,0,0,1,20180128,20180218
5961,0,0,0,0,0,1,0,20180127,20180217
5960,1,0,0,0,0,0,0,20180129,20180212
5962,0,0,0,0,0,0,1,20180128,20180218
1489,1,1,1,1,1,0,0,20180124,20180216
1490,1,1,0,1,1,0,0,20180125,20180216
1485,0,0,0,0,0,0,1,20180128,20180218
1486,0,0,0,0,0,1,1,20180127,20180218
1487,0,0,0,0,0,1,1,20180127,20180218
1488,1,0,0,0,0,0,1,20180128,20180218
1491,0,1,1,1,1,1,0,20180124,20180217
1495,0,0,0,0,0,1,0,20180127,20180217
1494,0,0,0,0,0,1,0,20180127,20180217
1496,0,0,0,0,0,1,0,20180127,20180210
1499,1,1,1,1,1,0,0,20180124,20180216
1493,0,0,1,0,0,0,0,20180124,20180214
1492,1,1,1,1,1,0,0,20180124,20180216
1393,1,1,0,1,1,0,0,20180125,20180216
1515,1,1,0,1,1,0,0,20180125,20180216
1516,1,1,1,1,1,0,0,20180124,20180216
1518,1,1,1,1,1,0,0,20180124,20180216
1517,0,0,1,0,0,0,0,20180124,20180214
1519,1,1,0,1,1,0,0,20180125,20180216
1520,0,0,1,0,0,0,0,20180124,20180214
1505,1,1,1,1,1,0,0,20180124,20180216
1509,0,0,1,0,0,0,0,20180124,20180214
1508,0,1,1,1,1,1,0,20180124,20180217
1510,0,0,0,0,0,1,0,20180127,20180217
1511,0,0,0,0,0,1,0,20180127,20180217
1396,0,0,0,0,0,1,0,20180127,20180210
1392,0,0,1,0,0,0,0,20180124,20180214
1512,0,0,0,0,0,1,0,20180127,20180210
1500,0,0,0,0,0,0,1,20180128,20180218
1501,0,0,0,0,0,1,1,20180127,20180218
1502,0,0,0,0,0,0,1,20180128,20180218
1506,1,1,1,1,1,0,0,20180124,20180216
1503,0,0,0,0,0,1,1,20180127,20180218
1504,1,0,0,0,0,0,1,20180128,20180218
1507,1,1,0,1,1,0,0,20180125,20180216
1523,0,0,0,0,0,1,0,20180127,20180217
1524,0,0,0,0,0,1,0,20180127,20180217
1521,1,1,1,1,1,0,0,20180124,20180216
1522,1,1,1,1,1,0,0,20180124,20180216
1529,0,0,0,0,0,1,0,20180127,20180217
1528,0,0,0,0,0,1,0,20180127,20180217
1526,1,1,1,1,1,0,0,20180124,20180216
1525,1,1,1,1,1,1,0,20180124,20180217
1527,1,1,1,1,1,0,0,20180124,20180216
707,1,1,1,1,1,1,0,20180124,20180217
705,1,1,1,1,1,1,0,20180124,20180217
706,0,1,1,1,1,1,1,20180124,20180218
1798,1,1,1,1,1,0,0,20180124,20180216
1795,1,1,1,1,1,1,0,20180124,20180217
1794,1,1,1,1,1,0,0,20180124,20180216
1796,1,1,1,1,1,1,0,20180124,20180217
1799,1,1,1,1,1,0,0,20180124,20180216
1797,1,1,1,1,1,0,0,20180124,20180216
4024,1,1,1,1,1,0,0,20180124,20180216
4023,1,1,1,1,1,0,0,20180124,20180216
4019,0,0,0,0,0,0,1,20180128,20180218
4021,1,1,1,1,1,0,0,20180124,20180216
4020,1,1,1,1,1,0,0,20180124,20180216
4034,1,1,1,1,1,0,0,20180124,20180216
4033,1,1,0,1,1,0,0,20180125,20180216
4029,1,1,1,1,1,0,0,20180124,20180216
4030,1,1,0,1,1,0,0,20180125,20180216
4032,1,1,1,1,1,0,0,20180124,20180216
4026,0,0,0,0,0,1,0,20180127,20180217
4028,1,1,1,1,1,0,0,20180124,20180216
4027,0,0,0,0,0,0,1,20180128,20180218
4881,0,0,1,0,0,0,0,20180124,20180214
4871,1,1,1,1,1,0,0,20180124,20180216
4865,1,1,1,1,1,0,0,20180124,20180216
4864,1,1,1,1,1,0,0,20180124,20180216
4872,0,0,0,0,0,1,0,20180127,20180217
4867,1,1,1,1,1,1,1,20180124,20180218
4868,1,1,1,1,1,1,1,20180124,20180218
4869,1,1,1,1,1,1,0,20180124,20180217
4866,0,0,0,0,0,1,1,20180127,20180218
4870,1,1,1,1,1,0,0,20180124,20180216
4874,0,0,0,0,0,1,0,20180127,20180217
4873,0,0,0,0,0,1,0,20180127,20180217
4876,1,1,1,1,1,0,0,20180124,20180216
4875,1,1,1,1,1,0,0,20180124,20180216
4879,1,0,0,0,0,0,1,20180128,20180218
4880,0,0,0,0,0,1,0,20180127,20180217
4878,0,0,0,0,0,1,1,20180127,20180218
4877,0,1,1,1,1,1,0,20180124,20180217
770,1,1,1,1,1,0,0,20180124,20180216
5423,0,1,1,1,1,1,0,20180124,20180217
817,1,1,1,1,1,0,0,20180124,20180216
818,0,1,1,1,1,1,0,20180124,20180217
772,0,0,0,0,0,0,1,20180128,20180218
775,1,0,0,0,0,0,0,20180129,20180212
807,1,1,1,1,1,0,0,20180124,20180216
826,1,1,1,1,1,0,0,20180124,20180216
827,0,1,1,1,1,1,0,20180124,20180217
808,1,1,1,1,1,0,0,20180124,20180216
1462,1,1,1,1,1,0,0,20180124,20180216
1455,1,1,1,1,1,1,1,20180124,20180218
1465,0,0,0,0,0,1,0,20180127,20180217
1456,1,1,1,1,1,1,1,20180124,20180218
1453,0,0,0,0,0,0,1,20180128,20180218
1461,1,1,1,1,1,0,0,20180124,20180216
1459,0,0,0,0,0,1,0,20180127,20180217
1457,1,1,1,1,1,1,1,20180124,20180218
1458,1,1,1,1,1,1,1,20180124,20180218
1466,0,0,0,0,0,1,0,20180127,20180217
1464,0,0,1,0,0,0,0,20180124,20180214
1454,0,0,0,0,0,1,1,20180127,20180218
1463,1,1,0,1,1,0,0,20180125,20180216
1452,0,0,0,0,0,0,1,20180128,20180218
1482,1,1,0,1,1,0,0,20180125,20180216
1483,0,0,1,0,0,0,0,20180124,20180214
1481,1,1,1,1,1,0,0,20180124,20180216
1468,0,0,0,0,0,0,1,20180128,20180218
1477,1,1,1,1,1,0,0,20180124,20180216
1479,0,0,0,0,0,1,0,20180127,20180217
1480,0,0,0,0,0,0,1,20180128,20180218
1478,0,1,1,1,1,1,0,20180124,20180217
1472,1,1,0,1,1,0,0,20180125,20180216
1471,1,1,1,1,1,0,0,20180124,20180216
1474,0,0,0,0,0,1,0,20180127,20180217
1475,0,0,0,0,0,1,0,20180127,20180217
1473,0,0,1,0,0,0,0,20180124,20180214
1469,1,0,0,0,0,0,0,20180129,20180212
1484,1,1,1,1,1,0,0,20180124,20180216
4011,1,1,1,1,1,0,0,20180124,20180216
4017,0,0,0,0,0,0,1,20180128,20180218
4016,0,0,0,0,0,1,0,20180127,20180217
4014,1,1,1,1,1,0,0,20180124,20180216
5323,1,1,1,1,1,0,0,20180124,20180216
5326,0,0,0,0,0,0,1,20180128,20180218
5327,1,0,0,0,0,0,0,20180129,20180212
5324,0,1,1,1,1,1,0,20180124,20180217
5325,0,0,0,0,0,1,0,20180127,20180217
5320,1,1,1,1,1,0,0,20180124,20180216
5321,0,0,1,0,0,0,0,20180124,20180214
5322,1,1,0,1,1,0,0,20180125,20180216
5341,0,0,0,0,0,0,1,20180128,20180218
5342,1,0,0,0,0,0,0,20180129,20180212
5340,0,0,0,0,0,0,1,20180128,20180218
5338,0,0,0,0,0,0,1,20180128,20180218
5337,0,0,0,0,0,0,1,20180128,20180218
5336,0,1,1,1,1,1,0,20180124,20180217
5339,0,0,0,0,0,1,0,20180127,20180217
5334,1,1,1,1,1,0,0,20180124,20180216
5335,0,1,1,1,1,0,0,20180124,20180216
1111,1,1,1,1,1,0,0,20180124,20180216
3888,0,0,0,0,0,1,0,20180127,20180217
3889,0,0,0,0,0,0,1,20180128,20180218
3887,0,0,0,0,0,0,1,20180128,20180218
1369,0,1,1,1,1,1,0,20180124,20180217
3891,0,0,0,0,0,1,0,20180127,20180217
3892,0,0,0,0,0,0,1,20180128,20180218
3890,1,1,1,1,1,1,0,20180124,20180217
5359,0,1,1,1,1,0,0,20180124,20180216
5357,0,0,0,0,0,1,0,20180127,20180217
5354,1,1,1,1,1,0,0,20180124,20180216
5353,1,1,1,1,1,0,0,20180124,20180216
5355,1,1,1,1,1,0,0,20180124,20180216
5350,0,0,0,0,0,1,1,20180127,20180218
5351,1,1,1,1,1,1,0,20180124,20180217
5349,1,0,0,0,0,0,0,20180129,20180212
5352,1,1,1,1,1,0,0,20180124,20180216
5356,0,1,1,1,1,1,0,20180124,20180217
5171,1,0,0,0,0,0,0,20180129,20180212
5364,1,1,1,1,1,0,0,20180124,20180216
5366,0,0,0,0,0,1,0,20180127,20180217
5365,1,1,1,1,1,0,0,20180124,20180216
5363,0,0,0,0,0,0,1,20180128,20180211
5367,0,1,1,1,1,1,0,20180124,20180217
5369,0,1,1,1,1,0,0,20180124,20180216
3945,0,0,0,0,0,0,1,20180128,20180218
3947,1,0,0,0,0,0,0,20180129,20180218
3944,0,0,0,0,0,1,0,20180127,20180217
3931,1,1,1,1,1,0,0,20180124,20180216
3932,1,1,1,1,1,0,0,20180124,20180216
3893,0,0,0,0,0,0,1,20180128,20180218
3897,0,0,0,0,0,1,0,20180127,20180217
3900,0,0,0,0,0,0,1,20180128,20180218
3896,1,1,1,1,1,0,0,20180124,20180216
3899,1,1,1,1,1,0,0,20180124,20180216
3395,0,0,0,0,0,0,1,20180128,20180218
3908,1,1,1,1,1,0,0,20180124,20180216
3905,1,1,1,1,1,0,0,20180124,20180216
3904,1,1,1,1,1,0,0,20180124,20180216
3912,0,0,0,0,0,1,1,20180127,20180218
3911,0,0,0,0,0,1,0,20180127,20180217
3909,1,1,1,1,1,0,0,20180124,20180216
3901,1,1,1,1,1,1,1,20180124,20180218
3903,1,1,1,1,1,1,0,20180124,20180217
3902,1,1,1,1,1,1,1,20180124,20180218
3928,1,1,1,1,1,0,0,20180124,20180216
3915,1,1,1,1,1,0,0,20180124,20180216
3913,0,0,0,0,0,0,1,20180128,20180218
3914,1,0,0,0,0,0,0,20180129,20180212
3919,1,1,1,1,1,1,0,20180124,20180217
3921,0,0,0,0,0,1,0,20180127,20180217
3920,0,1,1,1,1,1,1,20180124,20180218
3918,1,1,1,1,1,0,0,20180124,20180216
3923,1,1,1,1,1,0,0,20180124,20180216
3922,0,0,0,0,0,1,1,20180127,20180218
3927,1,1,1,1,1,0,0,20180124,20180216
3926,1,1,1,1,1,0,0,20180124,20180216
6095,1,1,1,1,1,0,0,20180124,20180216
6102,0,0,0,0,0,1,0,20180127,20180217
6101,0,0,0,0,0,0,1,20180128,20180218
6098,0,1,1,1,1,0,0,20180124,20180216
6096,0,0,0,0,0,1,0,20180127,20180217
6097,0,1,1,1,1,1,0,20180124,20180217
5924,1,1,1,1,0,0,0,20180201,20180215
5923,0,0,0,0,1,0,0,20180202,20180216
5925,0,0,0,0,0,1,0,20180203,20180217
6103,1,1,1,1,1,0,0,20180124,20180216
6104,0,0,0,0,1,0,0,20180126,20180216
6110,0,0,0,0,0,1,0,20180127,20180217
6111,0,0,0,0,0,0,1,20180128,20180218
6105,0,1,1,1,1,1,0,20180124,20180217
6106,0,0,0,0,0,1,0,20180127,20180217
6107,1,1,1,1,0,0,0,20180124,20180215
288,1,1,1,1,1,0,0,20180124,20180216
285,0,0,0,0,0,1,0,20180127,20180217
284,0,0,0,0,0,0,1,20180128,20180218
289,1,1,1,1,0,0,0,20180124,20180215
251,0,1,0,0,0,0,0,20180130,20180213
254,1,0,1,1,0,0,0,20180124,20180215
274,1,1,1,1,1,0,0,20180124,20180216
272,0,0,0,0,0,0,1,20180128,20180218
273,1,0,0,0,0,0,0,20180129,20180212
283,0,0,0,0,0,1,0,20180127,20180217
275,0,1,1,1,1,1,0,20180124,20180217
293,0,0,0,0,0,0,1,20180128,20180218
294,1,1,1,1,1,0,0,20180124,20180216
295,1,1,1,1,0,0,0,20180124,20180215
296,0,1,1,1,1,1,0,20180124,20180217
304,0,0,0,0,0,1,0,20180127,20180217
310,1,1,1,1,1,0,0,20180124,20180216
307,0,0,0,0,0,1,0,20180127,20180217
305,0,0,0,0,0,0,1,20180128,20180218
306,0,0,0,0,1,0,0,20180126,20180216
5768,0,0,0,0,0,1,0,20180127,20180217
5769,0,0,0,0,0,0,1,20180128,20180218
5764,1,1,1,1,1,0,0,20180124,20180216
5765,1,0,0,0,0,0,0,20180129,20180212
5762,1,1,1,1,1,0,0,20180124,20180216
5767,0,1,1,1,1,0,0,20180124,20180216
5766,1,1,1,1,0,0,0,20180124,20180215
5418,0,1,1,1,0,0,0,20180124,20180215
5417,1,0,0,0,0,0,0,20180129,20180212
5763,1,0,0,0,0,0,0,20180129,20180212
5739,1,1,1,1,1,0,0,20180124,20180216
5740,1,0,0,0,0,0,0,20180129,20180212
5738,1,1,1,1,1,0,0,20180124,20180216
5746,0,0,0,0,0,1,0,20180127,20180217
5747,0,0,0,0,0,0,1,20180128,20180218
5744,0,1,1,1,1,0,0,20180124,20180216
5745,0,1,1,1,1,0,0,20180124,20180216
5742,1,1,1,1,0,0,0,20180124,20180215
5743,0,1,1,1,1,1,0,20180124,20180217
5741,1,0,0,0,0,0,0,20180129,20180212
5773,1,0,0,0,0,0,0,20180129,20180212
5771,1,1,1,1,1,0,0,20180124,20180216
5775,1,0,0,0,0,0,0,20180129,20180212
5774,1,0,0,0,1,0,0,20180126,20180216
5772,1,1,1,1,1,0,0,20180124,20180216
5780,0,0,0,0,0,1,0,20180127,20180217
5781,0,0,0,0,0,0,1,20180128,20180218
5779,0,1,1,1,0,0,0,20180124,20180215
5778,0,1,1,1,1,0,0,20180124,20180216
5776,1,1,1,1,0,0,0,20180124,20180215
5777,0,1,1,1,1,1,0,20180124,20180217
5751,1,1,1,1,1,0,0,20180124,20180216
5752,1,0,0,0,0,0,0,20180129,20180212
5749,1,1,1,1,1,0,0,20180124,20180216
5759,0,0,0,0,0,1,0,20180127,20180217
5758,0,1,1,1,0,0,0,20180124,20180215
5756,0,1,1,1,1,0,0,20180124,20180216
5757,0,1,1,1,1,0,0,20180124,20180216
5760,0,0,0,0,0,0,1,20180128,20180218
5750,1,0,0,0,0,0,0,20180129,20180212
5755,0,1,1,1,1,1,0,20180124,20180217
5753,1,1,1,1,0,0,0,20180124,20180215
5754,1,0,0,0,1,0,0,20180126,20180216
3391,1,1,1,1,1,0,0,20180124,20180216
3832,1,1,1,1,1,0,0,20180124,20180216
3831,0,0,0,0,0,0,1,20180128,20180218
3370,0,0,0,0,0,0,1,20180128,20180218
3836,0,0,0,0,0,0,1,20180128,20180218
3834,0,0,0,0,0,1,0,20180127,20180217
3835,0,0,0,0,0,1,0,20180127,20180217
3838,0,0,0,0,0,0,1,20180128,20180218
3842,0,0,0,0,0,0,1,20180128,20180218
3839,1,1,1,1,1,0,0,20180124,20180216
3841,0,0,0,0,0,1,0,20180127,20180217
3856,0,0,0,0,0,1,0,20180127,20180217
3857,1,1,1,1,1,1,0,20180124,20180217
3858,0,0,0,0,0,1,0,20180127,20180217
3852,0,0,0,0,0,0,1,20180128,20180218
3851,0,0,0,0,0,0,1,20180128,20180218
3853,1,0,0,0,0,0,0,20180129,20180212
3860,1,1,1,1,1,0,0,20180124,20180216
3861,0,0,0,0,1,0,0,20180126,20180216
3394,0,0,0,0,0,1,0,20180127,20180217
1609,0,0,0,0,1,0,0,20180126,20180216
1602,1,1,1,1,0,0,0,20180124,20180215
3393,0,0,0,0,0,0,1,20180128,20180218
3863,0,0,0,0,0,1,0,20180127,20180217
3862,0,1,1,1,1,1,0,20180124,20180217
3859,0,0,0,0,0,0,1,20180128,20180218
3882,1,1,1,1,1,0,0,20180124,20180216
3884,0,0,0,0,0,1,0,20180127,20180217
3865,0,0,0,0,0,0,1,20180128,20180218
3870,1,1,1,1,1,1,0,20180124,20180217
3873,0,0,0,0,0,1,0,20180127,20180217
3869,1,1,1,1,1,0,1,20180124,20180218
3868,0,0,0,0,0,0,1,20180128,20180218
3867,0,0,0,0,0,0,1,20180128,20180218
3875,0,0,0,0,0,0,1,20180128,20180218
3877,0,0,0,0,0,1,0,20180127,20180217
3876,0,0,0,0,0,1,0,20180127,20180217
3878,1,1,1,1,1,1,0,20180124,20180217
3880,0,0,0,0,0,0,1,20180128,20180218
3879,0,0,0,0,0,1,1,20180127,20180218
3866,1,1,1,1,1,0,0,20180124,20180216
3883,0,0,0,0,1,0,0,20180126,20180216
3881,0,0,0,0,0,0,1,20180128,20180218
3846,0,0,0,0,0,1,0,20180127,20180217
3845,1,1,1,1,1,0,0,20180124,20180216
3844,0,0,0,0,0,0,1,20180128,20180218
3392,1,1,1,1,1,0,0,20180124,20180216
3847,0,0,0,0,0,0,1,20180128,20180218
3848,1,1,1,1,1,0,1,20180124,20180218
3849,1,1,1,1,1,0,0,20180124,20180216
3850,0,0,0,0,0,1,0,20180127,20180217
5783,1,1,1,1,1,0,0,20180124,20180216
5798,0,0,0,0,0,1,0,20180127,20180217
5797,1,1,1,1,1,0,0,20180124,20180216
5420,1,1,1,1,1,0,0,20180124,20180216
5796,0,0,0,0,0,0,1,20180128,20180218
5421,0,0,0,0,0,1,0,20180127,20180217
5419,0,0,0,0,0,0,1,20180128,20180218
2804,0,0,0,0,0,1,0,20180127,20180210
2802,1,1,1,1,1,0,0,20180124,20180216
2801,0,0,0,0,0,0,1,20180128,20180218
2809,0,0,0,0,0,1,0,20180127,20180210
2807,1,1,1,1,1,0,0,20180124,20180216
2806,0,0,0,0,0,0,1,20180128,20180218
5799,1,1,1,1,1,0,0,20180124,20180216
5800,1,1,1,1,1,0,0,20180124,20180216
5802,0,0,0,0,1,0,0,20180126,20180216
5801,1,1,1,1,0,0,0,20180124,20180215
5422,1,1,1,1,0,0,0,20180124,20180215
5805,1,1,1,1,1,0,0,20180124,20180216
5806,1,1,1,1,1,0,0,20180124,20180216
4835,1,1,1,1,1,0,0,20180124,20180216
4836,0,1,1,1,1,1,0,20180124,20180217
2135,0,0,0,0,0,1,0,20180127,20180217
4786,0,0,0,0,0,0,1,20180128,20180211
4785,1,0,0,0,0,0,0,20180129,20180212
4787,0,1,1,1,1,0,0,20180124,20180216
5809,1,1,1,1,1,0,0,20180124,20180216
5810,1,1,1,1,1,0,0,20180124,20180216
5814,0,0,0,0,0,1,0,20180127,20180217
5811,0,1,1,1,1,1,0,20180124,20180217
2111,0,0,0,0,0,0,1,20180128,20180218
5816,1,1,1,1,1,0,0,20180124,20180216
5815,1,1,1,1,1,0,0,20180124,20180216
5818,0,0,0,0,0,1,0,20180127,20180217
4783,0,0,1,1,0,0,0,20180124,20180125
4782,1,1,1,1,0,0,0,20180129,20180215
4815,1,1,1,1,1,0,0,20180124,20180216
4817,1,1,1,1,1,0,0,20180129,20180216
4814,1,1,1,1,1,0,0,20180124,20180216
4813,0,0,1,1,1,0,0,20180124,20180126
4818,1,1,1,1,1,0,0,20180129,20180216
4821,0,0,1,1,1,0,0,20180124,20180126
4819,0,1,1,1,1,1,0,20180124,20180217
4822,0,0,0,0,0,1,0,20180127,20180217
4779,0,0,0,0,0,0,1,20180128,20180218
4833,0,0,1,1,1,0,0,20180124,20180126
4834,0,0,0,0,0,1,0,20180127,20180217
4827,1,1,1,1,1,0,0,20180124,20180216
4828,1,1,1,1,1,0,0,20180129,20180216
4825,1,1,1,1,1,0,0,20180124,20180216
4824,0,0,1,1,1,0,0,20180124,20180126
4823,1,1,1,1,1,0,0,20180124,20180216
4826,0,1,1,1,1,1,0,20180124,20180217
4829,1,1,1,1,1,0,0,20180129,20180216
4830,1,1,1,1,1,0,0,20180124,20180216
4832,0,0,1,1,1,0,0,20180124,20180126
3955,1,1,0,1,1,0,0,20180125,20180216
3954,1,1,1,1,1,0,0,20180124,20180216
3952,0,0,0,0,0,1,0,20180127,20180217
3950,0,0,0,0,0,0,1,20180128,20180218
3956,0,0,0,0,0,1,0,20180127,20180217
3397,0,0,0,0,0,0,1,20180128,20180218
3964,1,1,1,1,1,0,0,20180124,20180216
996,1,1,0,1,1,0,0,20180125,20180216
3965,0,0,0,0,0,1,0,20180127,20180217
3962,1,1,0,1,1,0,0,20180125,20180216
3961,1,1,1,1,1,0,0,20180124,20180216
3960,0,0,0,0,0,1,0,20180127,20180217
3963,0,0,0,0,0,1,0,20180127,20180217
3957,0,0,0,0,0,0,1,20180128,20180218
5789,1,1,1,1,1,1,0,20180124,20180217
5791,0,0,0,0,0,1,0,20180127,20180217
5790,1,1,1,1,1,0,0,20180124,20180216
