,gtfs_stop_id,gtfs_route_id,gtfs_ZDEr_ID_REF_A,gtfs_dest_name,gtfs_stop_name,osm_stop_id,gtfs_agency_name,osm_osm:ref:FR:STIF:ExternalCode_Line,osm_osm:ref:FR:STIF,osm_destination,osm_name
26716,StopPoint:59:5922199,100100318:318,26515,CHATEAU DE VINCENNES,MANEYROL,StopPoint:Node:3912625989,RATP,100100318:318,26515,Château de Vincennes,Maneyrol
26717,StopPoint:59:5922200,100100318:318,27643,CHATEAU DE VINCENNES,FORT DE ROMAINVILLE,StopPoint:Node:1849926698,RATP,100100318:318,27643,Château de Vincennes,Fort de Romainville
26718,StopPoint:59:5922201,100100318:318,26439,CHATEAU DE VINCENNES,VASSOU - LENINE,StopPoint:Node:1849926696,RATP,100100318:318,26439,Château de Vincennes,Vassou - Lénine
26719,StopPoint:59:5922209,100100318:318,37057,CHATEAU DE VINCENNES,GAMBETTA - RENE ALAZARD,StopPoint:Node:2841476332,RATP,100100318:318,37057,Château de Vincennes,Gambetta – René Alazard
26721,StopPoint:59:5922215,100100318:318,18719,CHATEAU DE VINCENNES,GENERAL DE GAULLE,StopPoint:Node:4215146595,RATP,100100318:318,18719,Château de Vincennes,Général de Gaulle
26722,StopPoint:59:5922216,100100318:318,24934,CHATEAU DE VINCENNES,LIEUTENANT THOMAS,StopPoint:Node:4210286639,RATP,100100318:318,24934,Château de Vincennes,Lieutenant Thomas
26723,StopPoint:59:5922217,100100318:318,24936,CHATEAU DE VINCENNES,ETIENNE MARCEL,StopPoint:Node:3424526804,RATP,100100318:318,24936,Château de Vincennes,Étienne Marcel
26724,StopPoint:59:5922218,100100318:318,24938,CHATEAU DE VINCENNES,ROBESPIERRE,StopPoint:Node:4210286640,RATP,100100318:318,24938,Château de Vincennes,Robespierre Metro
26725,StopPoint:59:5922219,100100318:318,24937,CHATEAU DE VINCENNES,RASPAIL - REPUBLIQUE,StopPoint:Node:5002017959,RATP,100100318:318,24937,Château de Vincennes,Raspail - République
26726,StopPoint:59:5922220,100100318:318,24735,CHATEAU DE VINCENNES,CUVIER,StopPoint:Node:4318168215,RATP,100100318:318,24735,Château de Vincennes,Cuvier
26727,StopPoint:59:5922221,100100318:318,24736,CHATEAU DE VINCENNES,LES LAITIERES,StopPoint:Node:4323216492,RATP,100100318:318,24736,Château de Vincennes,Les Laitières
26728,StopPoint:59:5922222,100100318:318,421217,CHATEAU DE VINCENNES,VINCENNES RER,StopPoint:Node:4842431800,RATP,100100318:318,421217,Château de Vincennes,Vincennes - RER
26729,StopPoint:59:5922223,100100318:318,27879,CHATEAU DE VINCENNES,VIGNERONS,StopPoint:Node:5979566377,RATP,100100318:318,27879,Château de Vincennes,Vignerons
26730,StopPoint:59:5922224,100100318:318,36135,CHATEAU DE VINCENNES,AVENUE DU CHATEAU,StopPoint:Node:5979593733,RATP,100100318:318,36135,Château de Vincennes,Avenue du Château
26731,StopPoint:59:6263545,100100318:318,37553,RAYMOND QUENEAU - ROUTE DE NOISY,LA POSTE,StopPoint:Node:2841627123,RATP,100100318:318,37553,Raymond Queneau (Pantin),La Poste
26732,StopPoint:59:6263547,100100318:318,26330,RAYMOND QUENEAU - ROUTE DE NOISY,CENTRE DE SANTE,StopPoint:Node:2841627118,RATP,100100318:318,26330,Raymond Queneau (Pantin),Centre de Santé
26733,StopPoint:59:6263551,100100318:318,26331,RAYMOND QUENEAU - ROUTE DE NOISY,GENERAL DE GAULLE,StopPoint:Node:2416347199,RATP,100100318:318,26331,Raymond Queneau (Pantin),Général de Gaulle
26734,StopPoint:59:6575229,100100318:318,26440,CHATEAU DE VINCENNES,MAIRIE DE ROMAINVILLE,StopPoint:Node:621353037,RATP,100100318:318,26440,Château de Vincennes,Mairie de Romainville
26735,StopPoint:59:6575230,100100318:318,26438,RAYMOND QUENEAU - ROUTE DE NOISY,MAIRIE DE ROMAINVILLE,StopPoint:Node:621352749,RATP,100100318:318,26438,Raymond Queneau (Pantin),Mairie de Romainville
26736,StopPoint:59:6591437,100100318:318,37058,CHATEAU DE VINCENNES,FLOREAL,StopPoint:Node:2875012645,RATP,100100318:318,37058,Château de Vincennes,Floréal
26738,StopPoint:59:6591438,100100318:318,39466,CHATEAU DE VINCENNES,CIMETIERE DE BAGNOLET,StopPoint:Node:2875012643,RATP,100100318:318,39466,Château de Vincennes,Cimetière de Bagnolet
26740,StopPoint:59:6591761,100100318:318,37059,CHATEAU DE VINCENNES,GABRIEL HUSSON,StopPoint:Node:2875012647,RATP,100100318:318,37059,Château de Vincennes,Gabriel Husson
26741,StopPoint:59:6591762,100100318:318,26522,CHATEAU DE VINCENNES,LES NOYERS,StopPoint:Node:2875012653,RATP,100100318:318,26522,Château de Vincennes,Les Noyers
26742,StopPoint:59:3686365,100100319:319,9387,MARCHE INTERNATIONAL DE RUNGIS,LE COR DE CHASSE,StopPoint:Node:5249965287,RATP,100100319:319,9387,Marché International de Rungis,Le Cor de Chasse
26743,StopPoint:59:3730063,100100319:319,36939,MASSY-PALAISEAU RER,LE COR DE CHASSE,StopPoint:Node:2072387041,RATP,100100319:319,36939,Massy-Palaiseau RER,Le Cor de Chasse
26744,StopPoint:59:3764012,100100319:319,36596,MASSY-PALAISEAU RER,SAUSSAYE - MIRABEAU,StopPoint:Node:1606161323,RATP,100100319:319,36596,Massy-Palaiseau RER,Saussaye - Mirabeau
26746,StopPoint:59:4314804,100100319:319,12233,MARCHE INTERNATIONAL DE RUNGIS,LEON JOUHAUX,StopPoint:Node:1738544528,RATP,100100319:319,12233,Marché International de Rungis,Léon Jouhaux
26747,StopPoint:59:4314805,100100319:319,12232,MASSY-PALAISEAU RER,LEON JOUHAUX,StopPoint:Node:1737169167,RATP,100100319:319,12232,Massy-Palaiseau RER,Léon Jouhaux
26748,StopPoint:59:4314807,100100319:319,29053,MASSY-PALAISEAU RER,LYCEE MONOD,StopPoint:Node:5454579529,RATP,100100319:319,29053,Massy-Palaiseau RER,Lycée Monod
26749,StopPoint:59:4314816,100100319:319,29340,MARCHE INTERNATIONAL DE RUNGIS,JUMELAGES,StopPoint:Node:5485554718,RATP,100100319:319,29340,Marché International de Rungis,Jumelages
26750,StopPoint:59:4314826,100100319:319,42015,MASSY-PALAISEAU RER,ROBERT SCHUMAN,StopPoint:Node:1824978321,RATP,100100319:319,42015,Massy-Palaiseau RER,Robert Schuman
26751,StopPoint:59:4314828,100100319:319,36329,MASSY-PALAISEAU RER,RUE D'ARCUEIL,StopPoint:Node:5147550028,RATP,100100319:319,36329,Massy-Palaiseau RER,Rue d'Arcueil
26753,StopPoint:59:4314846,100100319:319,415870,MARCHE INTERNATIONAL DE RUNGIS,MARCHE INTERNATIONAL DE RUNGIS,StopPoint:Node:5981131336,RATP,100100319:319,415870,Marché International de Rungis,Marché International de Rungis
26754,StopPoint:59:4314846,100100319:319,415870,MASSY-PALAISEAU RER,MARCHE INTERNATIONAL DE RUNGIS,StopPoint:Node:5981131336,RATP,100100319:319,415870,Massy-Palaiseau RER,Marché International de Rungis
26756,StopPoint:59:4314849,100100319:319,40340,MASSY-PALAISEAU RER,JUMELAGES,StopPoint:Node:5454629641,RATP,100100319:319,40340,Massy-Palaiseau RER,Jumelages
26758,StopPoint:59:4378117,100100319:319,36728,MARCHE INTERNATIONAL DE RUNGIS,ROBERT SCHUMAN,StopPoint:Node:1824978324,RATP,100100319:319,36728,Marché International de Rungis,Robert Schuman
26760,StopPoint:59:5244911,100100319:319,36595,MARCHE INTERNATIONAL DE RUNGIS,SAUSSAYE - MIRABEAU,StopPoint:Node:1606161332,RATP,100100319:319,36595,Marché International de Rungis,Saussaye - Mirabeau
26761,StopPoint:59:6251803,100100319:319,37473,MARCHE INTERNATIONAL DE RUNGIS,PORTE DE THIAIS,StopPoint:Node:5979593749,RATP,100100319:319,37473,Marché International de Rungis,Porte de Thiais
26762,StopPoint:59:7153147,100100319:319,29360,MARCHE INTERNATIONAL DE RUNGIS,PONT DE RUNGIS-RER,StopPoint:Node:5979566375,RATP,100100319:319,29360,Marché International de Rungis,Pont de Rungis
26766,StopPoint:59:7275371,100100319:319,8202,MARCHE INTERNATIONAL DE RUNGIS,BIARRITZ,StopPoint:Node:1606161336,RATP,100100319:319,8202,Marché International de Rungis,Biarritz
26767,StopPoint:59:7275372,100100319:319,8203,MASSY-PALAISEAU RER,BIARRITZ,StopPoint:Node:1606161345,RATP,100100319:319,8203,Massy-Palaiseau RER,Biarritz
26769,StopPoint:59:7275373,100100319:319,8205,MARCHE INTERNATIONAL DE RUNGIS,PERIGORD,StopPoint:Node:5301690349,RATP,100100319:319,8205,Marché International de Rungis,Périgord
26770,StopPoint:59:7275374,100100319:319,8204,MASSY-PALAISEAU RER,PERIGORD,StopPoint:Node:5301690350,RATP,100100319:319,8204,Massy-Palaiseau RER,Périgord
26771,StopPoint:59:7275686,100100319:319,42044,MASSY-PALAISEAU RER,PORTE DE THIAIS,StopPoint:Node:5979566376,RATP,100100319:319,42044,Massy-Palaiseau RER,Porte de Thiais
26772,StopPoint:59:4614466,100100320:320,23158,NOISY-LE-GRAND - MONT D'EST RER.,LES YVRIS - NOISY-LE-GRAND RER,StopPoint:Node:5979566382,RATP,100100320:320,23158,Noisy-le-Grand - Mont d'Est RER,Les Yvris - Noisy-le-Grand RER
26773,StopPoint:59:4614467,100100320:320,23159,NOISY-LE-GRAND - MONT D'EST RER,LES YVRIS - NOISY-LE-GRAND RER,StopPoint:Node:5979566381,RATP,100100320:320,23159,Noisy-le-Grand - Mont d'Est RER,Les Yvris - Noisy-le-Grand RER
26774,StopPoint:59:4614512,100100320:320,36290,NOISY-LE-GRAND - MONT D'EST RER.,POINTE DE GOURNAY,StopPoint:Node:297711100,RATP,100100320:320,36290,Noisy-le-Grand - Mont d'Est RER,Pointe de Gournay
26775,StopPoint:59:4614513,100100320:320,28492,NOISY-LE-GRAND - MONT D'EST RER,POINTE DE GOURNAY,StopPoint:Node:297711136,RATP,100100320:320,28492,Noisy-le-Grand - Mont d'Est RER,Pointe de Gournay
26776,StopPoint:59:5231554,100100320:320,36225,NOISY-LE-GRAND - MONT D'EST RER,MAIRIE DE NOISY-LE-GRAND,StopPoint:Node:5979566380,RATP,100100320:320,36225,Noisy-le-Grand - Mont d'Est RER,Mairie de Noisy-le-Grand
26777,StopPoint:59:6578299,100100321:321,26224,AERODROME DE LOGNES,PELLOUTIER,StopPoint:Node:5979566374,RATP,100100321:321,26224,Croissy-Beaubourg / Aérodrome de Lognes,Pelloutier
26779,StopPoint:59:6578300,100100321:321,26126,AERODROME DE LOGNES,LA MARE A BLONDEAU,StopPoint:Node:5979566373,RATP,100100321:321,26126,Croissy-Beaubourg / Aérodrome de Lognes,La Mare à Blondeau
26781,StopPoint:59:6578301,100100321:321,26127,AERODROME DE LOGNES,LEON JOUHAUX,StopPoint:Node:5979566372,RATP,100100321:321,26127,Croissy-Beaubourg / Aérodrome de Lognes,Léon Jouhaux
26783,StopPoint:59:6578302,100100321:321,26117,AERODROME DE LOGNES,CROISSY-BEAUBOURG - Z.I. PARIEST,StopPoint:Node:5979566371,RATP,100100321:321,26117,Croissy-Beaubourg / Aérodrome de Lognes,Croissy - Beaubourg - ZI Pariest;Z.I. Pariest
26785,StopPoint:59:7312039,100100321:321,26050,LOGNES RER,MAISON ROUGE,StopPoint:Node:5979568542,RATP,100100321:321,26050,Lognes RER,Maison Rouge
26786,StopPoint:59:7312039,100100321:321,26050,LOGNES RER,MAISON ROUGE,StopPoint:Node:5979568542,RATP,100100321:321,26050,Lognes RER,Maison Rouge
26789,StopPoint:59:7312052,100100321:321,26119,CROISSY-BEAUBOURG - Z.I. PARIEST,TABLE D'ORIENTATION,StopPoint:Node:5979566370,RATP,100100321:321,26119,Croissy-Beaubourg / Aérodrome de Lognes,Table d'Orientation
26792,StopPoint:59:7312052,100100321:321,26119,LOGNES RER,TABLE D'ORIENTATION,StopPoint:Node:5979566370,RATP,100100321:321,26119,Lognes RER,Table d'Orientation
26793,StopPoint:59:7312060,100100321:321,26041,LOGNES RER,LOGNES RER.,StopPoint:Node:5981517564,RATP,100100321:321,26041,Lognes RER,Lognes RER
26794,StopPoint:59:7312060,100100321:321,26041,LOGNES RER,LOGNES RER.,StopPoint:Node:5981517564,RATP,100100321:321,26041,Lognes RER,Lognes RER
26795,StopPoint:59:7312066,100100321:321,22470,AERODROME DE LOGNES,RUE DE LA FERME,StopPoint:Node:5979568540,RATP,100100321:321,22470,Croissy-Beaubourg / Aérodrome de Lognes,Rue de la Ferme
26796,StopPoint:59:7312066,100100321:321,22470,AERODROME DE LOGNES,RUE DE LA FERME,StopPoint:Node:5979568540,RATP,100100321:321,22470,Aérodrome de Lognes,Rue de la Ferme
26799,StopPoint:59:7312067,100100321:321,26053,LOGNES RER,RUE DE LA FERME,StopPoint:Node:5979568539,RATP,100100321:321,26053,Lognes RER,Rue de la Ferme
26800,StopPoint:59:7312067,100100321:321,26053,LOGNES RER,RUE DE LA FERME,StopPoint:Node:5979568539,RATP,100100321:321,26053,Lognes RER,Rue de la Ferme
26801,StopPoint:59:7312068,100100321:321,26046,AERODROME DE LOGNES,MAISON ROUGE,StopPoint:Node:5979568538,RATP,100100321:321,26046,Croissy-Beaubourg / Aérodrome de Lognes,Maison Rouge
26802,StopPoint:59:7312068,100100321:321,26046,AERODROME DE LOGNES,MAISON ROUGE,StopPoint:Node:5979568538,RATP,100100321:321,26046,Aérodrome de Lognes,Maison Rouge
26805,StopPoint:59:7312069,100100321:321,26226,AERODROME DE LOGNES,LA MADELEINE,StopPoint:Node:5979566368,RATP,100100321:321,26226,Aérodrome de Lognes,La Madeleine
26807,StopPoint:59:7312070,100100321:321,26228,AERODROME DE LOGNES,CHAMBRE DE COMMERCE ET D'INDUSTRIE,StopPoint:Node:5979566367,RATP,100100321:321,26228,Croissy-Beaubourg / Aérodrome de Lognes,Chambre de Commerce et d'Industrie
26808,StopPoint:59:7312070,100100321:321,26228,AERODROME DE LOGNES,CHAMBRE DE COMMERCE ET D'INDUSTRIE,StopPoint:Node:5979566367,RATP,100100321:321,26228,Aérodrome de Lognes,Chambre de Commerce et d'Industrie
26811,StopPoint:59:7312071,100100321:321,26230,AERODROME DE LOGNES,TOUR DE CONTROLE,StopPoint:Node:5979566366,RATP,100100321:321,26230,Aérodrome de Lognes,Tour de Contrôle
26812,StopPoint:59:7312072,100100321:321,26227,AERODROME DE LOGNES,AERODROME DE LOGNES,StopPoint:Node:5979566365,RATP,100100321:321,26227,Aérodrome de Lognes,Aérodrome de Lognes
26813,StopPoint:59:7676305,100100321:321,41768,AERODROME DE LOGNES,LOGNES RER,StopPoint:Node:5979566369,RATP,100100321:321,41768,Croissy-Beaubourg / Aérodrome de Lognes,Lognes RER
26816,StopPoint:59:7676305,100100321:321,41768,AERODROME DE LOGNES,LOGNES RER,StopPoint:Node:5979566369,RATP,100100321:321,41768,Aérodrome de Lognes,Lognes RER
26822,StopPoint:59:7676305,100100321:321,41768,LOGNES RER,LOGNES RER,StopPoint:Node:5979566369,RATP,100100321:321,41768,Lognes RER,Lognes RER
26823,StopPoint:59:7676305,100100321:321,41768,LOGNES RER,LOGNES RER,StopPoint:Node:5979566369,RATP,100100321:321,41768,Lognes RER,Lognes RER
26825,StopPoint:59:3619143,100100323:323,35178,CHATILLON - MONTROUGE,ROND-POINT HENRI BARBUSSE,StopPoint:Node:446881846,RATP,100100323:323,35178,Chatillon - Montrouge,Rond-Point Henri Barbusse
26826,StopPoint:59:3681981,100100323:323,22623,ISSY-VAL DE SEINE RER,ROND-POINT GAGARINE,StopPoint:Node:5339929121,RATP,100100323:323,22623,Issy-Val de Seine RER,Rond-Point Gagarine
26827,StopPoint:59:3681986,100100323:323,35180,ISSY-VAL DE SEINE RER,ROND-POINT HENRI BARBUSSE,StopPoint:Node:5339929123,RATP,100100323:323,35180,Issy-Val de Seine RER,Rond-Point Henri Barbusse
26828,StopPoint:59:3781652,100100323:323,15122,GAMBETTA,IVRY-SUR-SEINE RER,StopPoint:Node:2052963000,RATP,100100323:323,15122,Gambetta,Ivry-sur-Seine RER
26830,StopPoint:59:3781653,100100323:323,16918,CHATILLON - MONTROUGE-METRO,IVRY-SUR-SEINE RER,StopPoint:Node:1677615641,RATP,100100323:323,16918,Chatillon - Montrouge-Métro,Ivry-sur-Seine RER
26831,StopPoint:59:3781655,100100323:323,39570,CHATILLON - MONTROUGE-METRO,MOLIERE,StopPoint:Node:1966865128,RATP,100100323:323,39570,Chatillon - Montrouge-Métro,Molière
26832,StopPoint:59:4843814,100100323:323,36653,GAMBETTA,JEAN LE GALLEU,StopPoint:Node:1680709661,RATP,100100323:323,36653,Gambetta,Jean Le Galleu
26834,StopPoint:59:5138213,100100323:323,40821,CHATILLON - MONTROUGE-METRO,MAURICE ARNOUX,StopPoint:Node:4568993329,RATP,100100323:323,40821,Chatillon - Montrouge-Métro,Maurice Arnoux
26835,StopPoint:59:5161522,100100323:323,27299,CHATILLON - MONTROUGE-METRO,VACHE NOIRE - CENTRE COMMERCIAL,StopPoint:Node:3295051134,RATP,100100323:323,27299,Chatillon - Montrouge-Métro,Vache Noire–Centre Commercial
26836,StopPoint:59:5161523,100100323:323,39728,GAMBETTA,LENINE,StopPoint:Node:3648034380,RATP,100100323:323,39728,Gambetta,Lénine
26838,StopPoint:59:5161524,100100323:323,39729,GAMBETTA,LAPLACE RER,StopPoint:Node:5152482864,RATP,100100323:323,39729,Gambetta,Laplace RER
26840,StopPoint:59:5161525,100100323:323,427522,CHATILLON - MONTROUGE-METRO,LAPLACE RER,StopPoint:Node:922779440,RATP,100100323:323,427522,Chatillon - Montrouge-Métro,Laplace RER
26841,StopPoint:59:5161527,100100323:323,8334,CHATILLON - MONTROUGE-METRO,HOTEL DE VILLE D'ARCUEIL,StopPoint:Node:3648034382,RATP,100100323:323,8334,Chatillon - Montrouge-Métro,Hôtel de Ville d'Arcueil
26842,StopPoint:59:5161528,100100323:323,12409,GAMBETTA,MAISON DU GRAND CEDRE,StopPoint:Node:1885018048,RATP,100100323:323,12409,Gambetta,Maison du Grand Cèdre
26844,StopPoint:59:5161529,100100323:323,12410,CHATILLON - MONTROUGE-METRO,MAISON DU GRAND CEDRE,StopPoint:Node:1885018049,RATP,100100323:323,12410,Chatillon - Montrouge-Métro,Maison du Grand Cèdre
26845,StopPoint:59:6075088,100100323:323,26904,CHATILLON - MONTROUGE-METRO,HOPITAL DU KREMLIN-BICETRE,StopPoint:Node:5979593704,RATP,100100323:323,26904,Chatillon - Montrouge-Métro,Hôpital du Kremlin-Bicêtre
26846,StopPoint:59:6075089,100100323:323,27300,GAMBETTA,HOPITAL DU KREMLIN-BICETRE,StopPoint:Node:5979593705,RATP,100100323:323,27300,Gambetta,Hôpital du Kremlin-Bicêtre
26848,StopPoint:59:7312075,100100323:323,461490,GAMBETTA,CHATILLON - MONTROUGE-METRO,StopPoint:Node:5621315337,RATP,100100323:323,461490,Gambetta,Chatillon - Montrouge-Métro
26850,StopPoint:59:7312077,100100323:323,26953,GAMBETTA,MAURICE ARNOUX,StopPoint:Node:2321048484,RATP,100100323:323,26953,Gambetta,Maurice Arnoux
26852,StopPoint:59:7312078,100100323:323,413264,GAMBETTA,CIMETIERE DE BAGNEUX,StopPoint:Node:1598094634,RATP,100100323:323,413264,Gambetta,Cimetière de Bagneux
26854,StopPoint:59:7312079,100100323:323,413267,GAMBETTA,AVENUE HENRI GINOUX,StopPoint:Node:2339481157,RATP,100100323:323,413267,Gambetta,Avenue Henri Ginoux
26856,StopPoint:59:7312080,100100323:323,24365,GAMBETTA,AVENUE ET FORT DE MONTROUGE,StopPoint:Node:2599969244,RATP,100100323:323,24365,Gambetta,Avenue et Fort de Montrouge
26858,StopPoint:59:7312081,100100323:323,24366,GAMBETTA,PRIEUR DE LA COTE D'OR,StopPoint:Node:2603349171,RATP,100100323:323,24366,Gambetta,Prieur de la Côte d'Or
26860,StopPoint:59:7312082,100100323:323,24369,CHATILLON - MONTROUGE-METRO,PRIEUR DE LA COTE D'OR,StopPoint:Node:1598094668,RATP,100100323:323,24369,Chatillon - Montrouge-Métro,Prieur de la Côte d'Or
26861,StopPoint:59:7312092,100100323:323,24364,GAMBETTA,MALLERET-JOINVILLE,StopPoint:Node:3648043104,RATP,100100323:323,24364,Gambetta,Malleret–Joinville
26863,StopPoint:59:7312093,100100323:323,24367,CHATILLON - MONTROUGE-METRO,MALLERET-JOINVILLE,StopPoint:Node:2563183469,RATP,100100323:323,24367,Chatillon - Montrouge-Métro,Malleret–Joinville
26864,StopPoint:59:7312094,100100323:323,37921,GAMBETTA,LYCEE DARIUS MILHAUD - CHARLES GIDE,StopPoint:Node:1939566294,RATP,100100323:323,37921,Gambetta,Lycée Darius Milhaud-Charles Gide
26866,StopPoint:59:7312095,100100323:323,27875,CHATILLON - MONTROUGE-METRO,LYCEE DARIUS MILHAUD - CHARLES GIDE,StopPoint:Node:3599412871,RATP,100100323:323,27875,Chatillon - Montrouge-Métro,Lycée Darius Milhaud - Charles Gide
26867,StopPoint:59:7312096,100100323:323,37123,GAMBETTA,BARNUFLES - LA PISCINE,StopPoint:Node:5979566301,RATP,100100323:323,37123,Gambetta,Barnufles - La Piscine
26869,StopPoint:59:7312097,100100323:323,10191,CHATILLON - MONTROUGE-METRO,BARNUFLES - LA PISCINE,StopPoint:Node:5979566305,RATP,100100323:323,10191,Chatillon - Montrouge-Métro,Barnufles - La Piscine;Barnufles-La Piscine
26870,StopPoint:59:7312100,100100323:323,24379,GAMBETTA,LE KREMLIN-BICETRE-METRO,StopPoint:Node:2504694796,RATP,100100323:323,24379,Gambetta,Le Kremlin-Bicêtre Métro
26872,StopPoint:59:7312101,100100323:323,416696,CHATILLON - MONTROUGE-METRO,LE KREMLIN-BICETRE-METRO,StopPoint:Node:4058209714,RATP,100100323:323,416696,Chatillon - Montrouge-Métro,Le Kremlin-Bicêtre Métro
26873,StopPoint:59:7312103,100100323:323,24378,CHATILLON - MONTROUGE-METRO,CIMETIERE PARISIEN - PLACE DU GENERAL DE GAULLE,StopPoint:Node:3599412870,RATP,100100323:323,24378,Chatillon - Montrouge-Métro,Cimetière Parisien–Place du Général de Gaulle
26874,StopPoint:59:7312104,100100323:323,24372,GAMBETTA,CARNOT,StopPoint:Node:3648043103,RATP,100100323:323,24372,Gambetta,Carnot
26876,StopPoint:59:7312106,100100323:323,24375,GAMBETTA,VERDUN-BARBUSSE,StopPoint:Node:2370260274,RATP,100100323:323,24375,Gambetta,Verdun - Barbusse
26878,StopPoint:59:7312107,100100323:323,24376,CHATILLON - MONTROUGE-METRO,VERDUN-BARBUSSE,StopPoint:Node:2370260286,RATP,100100323:323,24376,Chatillon - Montrouge-Métro,Verdun - Barbusse
26879,StopPoint:59:7312109,100100323:323,24374,CHATILLON - MONTROUGE-METRO,JEAN LE GALLEU,StopPoint:Node:2381520434,RATP,100100323:323,24374,Chatillon - Montrouge-Métro,Jean Le Galleu
26880,StopPoint:59:7312110,100100323:323,12379,GAMBETTA,MAIRIE D'IVRY-METRO,StopPoint:Node:2370266469,RATP,100100323:323,12379,Gambetta,Mairie d'Ivry-Métro
26882,StopPoint:59:7312111,100100323:323,7836,CHATILLON - MONTROUGE-METRO,MAIRIE D'IVRY-METRO,StopPoint:Node:1677615629,RATP,100100323:323,7836,Chatillon - Montrouge-Métro,Mairie d'Ivry–Métro
26883,StopPoint:59:7312112,100100323:323,37156,GAMBETTA,HOTEL DE VILLE D'IVRY,StopPoint:Node:2178256351,RATP,100100323:323,37156,Gambetta,Hôtel de Ville d'Ivry
26885,StopPoint:59:7312113,100100323:323,23354,CHATILLON - MONTROUGE-METRO,HOTEL DE VILLE D'IVRY,StopPoint:Node:1677615638,RATP,100100323:323,23354,Chatillon - Montrouge-Métro,Hôtel de Ville d'Ivry
26886,StopPoint:59:7312116,100100323:323,39730,GAMBETTA,MOLIERE,StopPoint:Node:1966865124,RATP,100100323:323,39730,Gambetta,Molière
26888,StopPoint:59:7312118,100100323:323,24371,GAMBETTA,INSURRECTION D'AOUT 1944,StopPoint:Node:3647988603,RATP,100100323:323,24371,Gambetta,Insurrection d'Août 1944
26890,StopPoint:59:7312119,100100323:323,24373,CHATILLON - MONTROUGE-METRO,INSURRECTION D'AOUT 1944,StopPoint:Node:1680709655,RATP,100100323:323,24373,Chatillon - Montrouge-Métro,Insurrection d'Août 1944
26892,StopPoint:59:7312120,100100323:323,24370,GAMBETTA,GAMBETTA,StopPoint:Node:1769578089,RATP,100100323:323,24370,Gambetta,Ivry–Gambetta
26893,StopPoint:59:7312120,100100323:323,24370,CHATILLON - MONTROUGE-METRO,GAMBETTA,StopPoint:Node:1769578089,RATP,100100323:323,24370,Chatillon - Montrouge-Métro,Ivry–Gambetta
26895,StopPoint:59:7312122,100100323:323,24368,CHATILLON - MONTROUGE-METRO,AVENUE ET FORT DE MONTROUGE,StopPoint:Node:1598094616,RATP,100100323:323,24368,Chatillon - Montrouge-Métro,Avenue et Fort de Montrouge
26896,StopPoint:59:7312123,100100323:323,413268,CHATILLON - MONTROUGE-METRO,AVENUE HENRI GINOUX,StopPoint:Node:1598094605,RATP,100100323:323,413268,Chatillon - Montrouge-Métro,Avenue Henri Ginoux
26898,StopPoint:59:7312126,100100323:323,24657,CHATILLON - MONTROUGE,ISSY-VAL DE SEINE RER,StopPoint:Node:2437679820,RATP,100100323:323,24657,Chatillon - Montrouge,Issy–Val de Seine RER
26899,StopPoint:59:7312126,100100323:323,24657,ISSY-VAL DE SEINE RER,ISSY-VAL DE SEINE RER,StopPoint:Node:2437679820,RATP,100100323:323,24657,Issy-Val de Seine RER,Issy–Val de Seine RER
26901,StopPoint:59:7312128,100100323:323,37213,CHATILLON - MONTROUGE,PRESIDENT ROBERT SCHUMAN,StopPoint:Node:2042461995,RATP,100100323:323,37213,Chatillon - Montrouge,Président Robert Schuman
26902,StopPoint:59:7312129,100100323:323,28602,ISSY-VAL DE SEINE RER,PRESIDENT ROBERT SCHUMAN,StopPoint:Node:2437678324,RATP,100100323:323,28602,Issy-Val de Seine RER,Président Robert Schuman
26903,StopPoint:59:7312130,100100323:323,37846,CHATILLON - MONTROUGE,MARCEAU,StopPoint:Node:2437674225,RATP,100100323:323,37846,Chatillon - Montrouge,Marceau
26904,StopPoint:59:7312131,100100323:323,37221,ISSY-VAL DE SEINE RER,MARCEAU,StopPoint:Node:2437674241,RATP,100100323:323,37221,Issy-Val de Seine RER,Marceau
26905,StopPoint:59:7312132,100100323:323,2365,CHATILLON - MONTROUGE,MAIRIE D'ISSY,StopPoint:Node:3559359880,RATP,100100323:323,2365,Chatillon - Montrouge,Mairie d'Issy
26906,StopPoint:59:7312135,100100323:323,35164,ISSY-VAL DE SEINE RER,MUSEE,StopPoint:Node:2351631356,RATP,100100323:323,35164,Issy-Val de Seine RER,Musée
26907,StopPoint:59:7312137,100100323:323,25370,ISSY-VAL DE SEINE RER,RUE DU FORT,StopPoint:Node:1598292359,RATP,100100323:323,25370,Issy-Val de Seine RER,Rue du Fort
26908,StopPoint:59:7312138,100100323:323,24358,CHATILLON - MONTROUGE,GENERAL DE GAULLE,StopPoint:Node:3648016675,RATP,100100323:323,24358,Chatillon - Montrouge,Général de Gaulle
26909,StopPoint:59:7312139,100100323:323,25369,ISSY-VAL DE SEINE RER,GENERAL DE GAULLE,StopPoint:Node:1598292318,RATP,100100323:323,25369,Issy-Val de Seine RER,Général de Gaulle
26910,StopPoint:59:7312140,100100323:323,8172,CHATILLON - MONTROUGE,CLOS MONTHOLON,StopPoint:Node:5339929139,RATP,100100323:323,8172,Chatillon - Montrouge,Clos Montholon
